grid_id,time,weather,temperature,pressure,humidity,wind_direction,wind_speed,station_id,longitude,latitude,station_class
beijing_grid_324,2018-05-02 13:00:00,PARTLY_CLOUDY_NIGHT,20.0,1012.0974,25.0,335.4,3.62,nongzhanguan_aq,116.5,39.9,urban
beijing_grid_324,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,20.0,1012.3255,26.0,326.64,5.14,dongsihuan_aq,116.5,39.9,neartraffic
beijing_grid_324,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,20.0,1012.3255,26.0,326.64,5.14,nongzhanguan_aq,116.5,39.9,urban
beijing_grid_324,2018-05-02 15:00:00,CLEAR_NIGHT,19.0,1012.6615,27.0,331.09,6.19,dongsihuan_aq,116.5,39.9,neartraffic
beijing_grid_324,2018-05-02 15:00:00,CLEAR_NIGHT,19.0,1012.6615,27.0,331.09,6.19,nongzhanguan_aq,116.5,39.9,urban
beijing_grid_324,2018-05-02 16:00:00,PARTLY_CLOUDY_NIGHT,13.8,1012.439,29.0,42.62,9.58,dongsihuan_aq,116.5,39.9,neartraffic
beijing_grid_324,2018-05-02 16:00:00,PARTLY_CLOUDY_NIGHT,13.8,1012.439,29.0,42.62,9.58,nongzhanguan_aq,116.5,39.9,urban
beijing_grid_324,2018-05-02 17:00:00,PARTLY_CLOUDY_NIGHT,13.6,1013.2251,33.0,40.17,7.47,dongsihuan_aq,116.5,39.9,neartraffic
beijing_grid_324,2018-05-02 17:00:00,PARTLY_CLOUDY_NIGHT,13.6,1013.2251,33.0,40.17,7.47,nongzhanguan_aq,116.5,39.9,urban
beijing_grid_324,2018-05-02 18:00:00,PARTLY_CLOUDY_NIGHT,13.2,1013.8127,36.0,27.69,4.92,dongsihuan_aq,116.5,39.9,neartraffic
beijing_grid_324,2018-05-02 18:00:00,PARTLY_CLOUDY_NIGHT,13.2,1013.8127,36.0,27.69,4.92,nongzhanguan_aq,116.5,39.9,urban
beijing_grid_324,2018-05-02 19:00:00,PARTLY_CLOUDY_NIGHT,13.1,1014.1362,37.0,6.54,3.87,dongsihuan_aq,116.5,39.9,neartraffic
beijing_grid_324,2018-05-02 19:00:00,PARTLY_CLOUDY_NIGHT,13.1,1014.1362,37.0,6.54,3.87,nongzhanguan_aq,116.5,39.9,urban
beijing_grid_324,2018-05-02 20:00:00,CLEAR_NIGHT,13.0,1014.2339,36.0,353.55,4.48,dongsihuan_aq,116.5,39.9,neartraffic
beijing_grid_324,2018-05-02 20:00:00,CLEAR_NIGHT,13.0,1014.2339,36.0,353.55,4.48,nongzhanguan_aq,116.5,39.9,urban
beijing_grid_324,2018-05-02 21:00:00,CLEAR_NIGHT,13.0,1014.6323,34.0,350.66,7.19,dongsihuan_aq,116.5,39.9,neartraffic
beijing_grid_324,2018-05-02 21:00:00,CLEAR_NIGHT,13.0,1014.6323,34.0,350.66,7.19,nongzhanguan_aq,116.5,39.9,urban
beijing_grid_324,2018-05-02 22:00:00,CLEAR_DAY,15.0,1015.2314,29.0,354.9,11.82,dongsihuan_aq,116.5,39.9,neartraffic
beijing_grid_324,2018-05-02 22:00:00,CLEAR_DAY,15.0,1015.2314,29.0,354.9,11.82,nongzhanguan_aq,116.5,39.9,urban
beijing_grid_324,2018-05-02 23:00:00,CLEAR_DAY,15.0,1016.0557,23.0,358.0,16.46,dongsihuan_aq,116.5,39.9,neartraffic
beijing_grid_324,2018-05-02 23:00:00,CLEAR_DAY,15.0,1016.0557,23.0,358.0,16.46,nongzhanguan_aq,116.5,39.9,urban
beijing_grid_349,2018-05-01 00:00:00,PARTLY_CLOUDY_DAY,19.0,996.5091,39.0,13.1,16.06,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-01 01:00:00,PARTLY_CLOUDY_DAY,19.0,996.9767,35.0,20.29,17.96,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-01 02:00:00,HAZE,20.0,1001.3613,32.0,24.38,20.42,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-01 03:00:00,PARTLY_CLOUDY_DAY,21.0,1000.1495,31.0,28.75,20.88,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-01 04:00:00,PARTLY_CLOUDY_DAY,22.0,996.3388,29.0,35.0,18.98,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-01 05:00:00,PARTLY_CLOUDY_DAY,22.0,996.0099,28.0,40.39,18.34,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-01 06:00:00,PARTLY_CLOUDY_DAY,22.0,998.5434,28.0,41.53,16.3,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-01 07:00:00,PARTLY_CLOUDY_DAY,22.0,995.5064,28.0,43.11,12.73,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-01 08:00:00,CLOUDY,21.0,995.4599,30.0,37.75,8.54,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-01 09:00:00,CLOUDY,21.0,995.6203,33.0,27.34,5.27,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-01 10:00:00,RAIN,21.0,999.7365,42.0,131.21,2.74,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-01 11:00:00,RAIN,20.0,1000.2908,48.0,150.29,5.25,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-01 12:00:00,CLOUDY,17.0,997.9653,55.0,154.34,5.72,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-01 13:00:00,CLOUDY,16.0,1001.3183,59.0,173.46,4.56,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-01 14:00:00,CLOUDY,15.0,998.8243,61.0,230.74,2.8,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-01 15:00:00,CLOUDY,14.0,999.0493,62.0,287.25,4.51,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-01 16:00:00,CLOUDY,13.5,998.5997,71.0,290.77,5.12,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-01 17:00:00,CLOUDY,12.8,998.6996,70.0,320.04,6.35,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-01 18:00:00,CLOUDY,12.3,998.8052,68.0,337.23,8.24,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-01 19:00:00,CLOUDY,12.2,1001.7886,65.0,345.08,10.08,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-01 20:00:00,PARTLY_CLOUDY_NIGHT,13.3,1001.9439,61.0,346.03,11.27,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-01 21:00:00,PARTLY_CLOUDY_NIGHT,12.0,999.3168,55.0,343.45,11.47,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-01 22:00:00,CLOUDY,9.0,999.7963,42.0,344.71,11.15,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-01 23:00:00,PARTLY_CLOUDY_DAY,12.0,1003.1366,36.0,348.18,10.51,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-02 00:00:00,PARTLY_CLOUDY_DAY,16.0,1003.4585,31.0,352.8,10.2,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,19.0,1000.5933,26.0,357.85,10.64,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-02 02:00:00,CLEAR_DAY,20.0,1000.317,21.0,1.25,11.65,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-02 03:00:00,CLEAR_DAY,21.0,1002.6839,18.0,0.96,11.73,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-02 04:00:00,CLEAR_DAY,22.0,1001.6628,15.0,354.78,10.29,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-02 05:00:00,CLEAR_DAY,24.0,998.0155,14.0,344.64,7.87,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-02 06:00:00,PARTLY_CLOUDY_DAY,25.0,1005.5496,15.0,347.18,6.11,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-02 07:00:00,PARTLY_CLOUDY_DAY,23.0,999.6587,17.0,13.07,5.87,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-02 08:00:00,PARTLY_CLOUDY_DAY,23.0,996.3781,21.0,37.68,7.13,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-02 09:00:00,CLOUDY,22.0,998.1129,25.0,40.99,6.34,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-02 10:00:00,CLOUDY,22.0,995.8033,26.0,49.62,7.32,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-02 11:00:00,CLOUDY,21.0,998.9588,28.0,9.43,2.97,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-02 12:00:00,CLOUDY,19.0,999.4121,31.0,303.88,3.56,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-02 13:00:00,PARTLY_CLOUDY_NIGHT,20.0,997.0677,34.0,318.3,4.68,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,997.5941,36.0,350.45,6.57,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-02 15:00:00,CLEAR_NIGHT,18.0,998.1028,38.0,6.12,9.22,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-02 16:00:00,PARTLY_CLOUDY_NIGHT,13.5,1000.6075,43.0,26.69,10.25,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-02 17:00:00,CLEAR_NIGHT,12.2,1001.0998,44.0,14.71,9.5,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-02 18:00:00,CLEAR_NIGHT,11.9,998.63,45.0,356.69,8.66,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-02 19:00:00,CLEAR_NIGHT,11.4,1001.7728,45.0,350.0,8.48,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-02 20:00:00,CLEAR_NIGHT,11.1,999.0995,44.0,344.2,8.59,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-02 21:00:00,CLEAR_NIGHT,11.0,999.4352,41.0,345.5,9.45,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-02 22:00:00,CLEAR_DAY,10.0,1002.9378,36.0,351.82,11.75,huairou_aq,116.6,40.3,suburban
beijing_grid_349,2018-05-02 23:00:00,CLEAR_DAY,12.0,1003.6307,29.0,355.69,14.45,huairou_aq,116.6,40.3,suburban
beijing_grid_366,2018-05-01 00:00:00,CLOUDY,18.0,1012.0139999999999,43.0,12.35,18.63,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-01 01:00:00,CLOUDY,20.0,1012.3034,38.0,18.51,20.11,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-01 02:00:00,HAZE,21.0,1012.5254,33.0,22.73,20.93,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-01 03:00:00,HAZE,21.0,1012.5289,29.0,23.97,21.14,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-01 04:00:00,CLOUDY,20.0,1011.6873,25.0,24.59,20.48,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-01 05:00:00,PARTLY_CLOUDY_DAY,22.0,1011.3089,25.0,26.34,18.8,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-01 06:00:00,PARTLY_CLOUDY_DAY,22.0,1010.9109,26.0,29.82,16.08,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-01 07:00:00,PARTLY_CLOUDY_DAY,23.0,1010.9264,28.0,31.5,11.87,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-01 08:00:00,RAIN,21.0,1011.1824,32.0,46.96,7.79,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-01 09:00:00,RAIN,17.0,1011.2587,34.0,73.3,5.94,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-01 10:00:00,CLOUDY,16.0,1013.0498,52.0,130.91,8.3,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-01 11:00:00,CLOUDY,15.0,1013.5871,58.0,138.81,10.74,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-01 12:00:00,CLOUDY,14.0,1014.0724,62.0,146.57,10.46,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-01 13:00:00,CLOUDY,14.0,1014.37,62.0,158.43,6.87,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-01 14:00:00,RAIN,14.0,1014.7342,62.0,214.05,2.77,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-01 15:00:00,CLOUDY,14.0,1014.8893,61.0,287.29,5.35,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-01 16:00:00,CLOUDY,11.8,1014.5734,70.0,285.04,5.48,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-01 17:00:00,CLOUDY,12.3,1014.6222,71.0,307.91,6.7,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-01 18:00:00,CLOUDY,12.2,1014.5447,71.0,322.78,7.75,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-01 19:00:00,CLOUDY,12.1,1014.6924,72.0,335.21,9.11,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-01 20:00:00,CLOUDY,12.0,1014.6624,69.0,341.62,10.21,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-01 21:00:00,PARTLY_CLOUDY_NIGHT,13.3,1014.9669,64.0,348.7,11.84,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-01 22:00:00,CLOUDY,12.0,1015.3424,44.0,356.65,14.56,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-01 23:00:00,CLOUDY,15.0,1015.8368,36.0,359.57,16.01,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-02 00:00:00,PARTLY_CLOUDY_DAY,16.0,1016.393,29.0,359.11,17.05,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1016.5428,24.0,359.43,17.9,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-02 02:00:00,CLEAR_DAY,20.0,1016.4312,20.0,358.29,17.93,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-02 03:00:00,CLEAR_DAY,21.0,1016.0443,17.0,356.31,16.88,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-02 04:00:00,CLEAR_DAY,21.0,1015.0537,15.0,350.61,15.32,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-02 05:00:00,CLEAR_DAY,22.0,1014.3351,15.0,347.15,12.79,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-02 06:00:00,CLEAR_DAY,23.0,1013.5514,14.0,348.02,11.91,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-02 07:00:00,PARTLY_CLOUDY_DAY,23.0,1012.575,14.0,354.45,13.38,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-02 08:00:00,PARTLY_CLOUDY_DAY,22.0,1011.8711,14.0,359.26,15.6,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-02 09:00:00,PARTLY_CLOUDY_DAY,22.0,1011.5,17.0,359.16,15.45,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-02 10:00:00,PARTLY_CLOUDY_DAY,21.0,1011.3307,18.0,343.13,7.52,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-02 11:00:00,PARTLY_CLOUDY_DAY,20.0,1011.9580000000001,23.0,327.13,6.44,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-02 12:00:00,PARTLY_CLOUDY_NIGHT,17.0,1012.4544,26.0,320.55,4.96,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-02 13:00:00,PARTLY_CLOUDY_NIGHT,16.0,1013.0114,29.0,334.18,4.57,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,16.0,1013.2547,30.0,1.09,5.49,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-02 15:00:00,PARTLY_CLOUDY_NIGHT,17.0,1013.6343,32.0,16.27,7.31,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-02 16:00:00,PARTLY_CLOUDY_NIGHT,11.2,1013.3846,37.0,59.35,12.65,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-02 17:00:00,PARTLY_CLOUDY_NIGHT,11.1,1014.0128,41.0,46.85,8.94,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-02 18:00:00,PARTLY_CLOUDY_NIGHT,11.0,1014.5608,45.0,19.68,5.9,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-02 19:00:00,PARTLY_CLOUDY_NIGHT,11.0,1014.8702,47.0,355.5,5.24,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-02 20:00:00,CLEAR_NIGHT,11.0,1015.1831,48.0,349.2,6.17,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-02 21:00:00,CLEAR_NIGHT,12.3,1015.4825,45.0,352.36,8.31,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-02 22:00:00,CLEAR_DAY,9.0,1016.0573,38.0,355.16,13.08,tongzhou_aq,116.7,39.9,suburban
beijing_grid_366,2018-05-02 23:00:00,CLEAR_DAY,13.0,1016.6324,28.0,356.89,18.36,tongzhou_aq,116.7,39.9,suburban
beijing_grid_368,2018-05-01 00:00:00,CLOUDY,18.0,1010.9379,41.0,12.11,18.3,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-01 01:00:00,PARTLY_CLOUDY_DAY,20.0,1011.3921,36.0,16.97,20.21,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-01 02:00:00,HAZE,20.0,1011.6572,33.0,20.63,21.3,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-01 03:00:00,HAZE,21.0,1011.6839,31.0,21.53,22.12,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-01 04:00:00,HAZE,22.0,1010.7346,27.0,24.9,20.46,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-01 05:00:00,PARTLY_CLOUDY_DAY,22.0,1010.3702,26.0,27.42,18.9,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-01 06:00:00,PARTLY_CLOUDY_DAY,22.0,1010.0469,27.0,29.77,16.08,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-01 07:00:00,CLOUDY,22.0,1009.8494,28.0,32.52,11.95,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-01 08:00:00,CLOUDY,21.0,1009.9555,30.0,39.99,7.3,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-01 09:00:00,CLOUDY,20.0,1010.0031,32.0,64.15,4.7,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-01 10:00:00,CLOUDY,20.0,1011.7876,45.0,148.15,6.7,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-01 11:00:00,RAIN,19.0,1011.8596,51.0,151.7,8.63,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-01 12:00:00,CLOUDY,16.0,1012.7180000000001,57.0,153.46,9.25,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-01 13:00:00,CLOUDY,15.0,1013.1669999999999,59.0,167.7,6.39,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-01 14:00:00,CLOUDY,15.0,1013.4975,60.0,222.47,3.58,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-01 15:00:00,CLOUDY,15.0,1013.6758,60.0,283.88,5.44,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-01 16:00:00,CLOUDY,14.5,1013.3084,69.0,286.65,5.47,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-01 17:00:00,CLOUDY,14.2,1013.3785,69.0,316.58,6.47,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-01 18:00:00,CLOUDY,13.6,1013.4465,69.0,336.2,8.08,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-01 19:00:00,CLOUDY,13.4,1013.2429,67.0,346.59,9.92,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-01 20:00:00,PARTLY_CLOUDY_NIGHT,13.1,1013.6403,63.0,348.29,11.15,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-01 21:00:00,PARTLY_CLOUDY_NIGHT,13.0,1013.8621,57.0,349.57,12.13,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-01 22:00:00,CLOUDY,11.0,1014.3394,41.0,353.09,13.43,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-01 23:00:00,PARTLY_CLOUDY_DAY,14.0,1014.8566,35.0,354.45,13.74,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-02 00:00:00,PARTLY_CLOUDY_DAY,16.0,1015.2469,29.0,356.32,14.12,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-02 01:00:00,PARTLY_CLOUDY_DAY,18.0,1015.36,24.0,358.6,14.73,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-02 02:00:00,CLEAR_DAY,20.0,1015.1765,20.0,359.86,14.98,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-02 03:00:00,CLEAR_DAY,21.0,1014.7101,18.0,358.55,14.04,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-02 04:00:00,CLEAR_DAY,22.0,1013.674,15.0,352.13,12.37,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-02 05:00:00,CLEAR_DAY,22.0,1012.8993,14.0,346.56,9.98,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-02 06:00:00,PARTLY_CLOUDY_DAY,23.0,1012.1362,14.0,348.33,9.04,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-02 07:00:00,PARTLY_CLOUDY_DAY,23.0,1011.4606,15.0,0.98,10.75,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-02 08:00:00,PARTLY_CLOUDY_DAY,23.0,1010.925,17.0,9.43,13.28,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-02 09:00:00,PARTLY_CLOUDY_DAY,23.0,1010.5758,21.0,9.37,12.97,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-02 10:00:00,PARTLY_CLOUDY_DAY,22.0,1010.2884,21.0,11.0,9.39,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-02 11:00:00,CLOUDY,21.0,1010.6984,24.0,344.26,5.56,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-02 12:00:00,PARTLY_CLOUDY_NIGHT,21.0,1011.2333,27.0,308.31,4.36,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-02 13:00:00,PARTLY_CLOUDY_NIGHT,20.0,1011.7333,29.0,324.04,3.72,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-02 14:00:00,PARTLY_CLOUDY_NIGHT,19.0,1012.1981,31.0,9.16,5.32,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-02 15:00:00,CLEAR_NIGHT,18.0,1012.6679,34.0,24.48,8.5,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-02 16:00:00,PARTLY_CLOUDY_NIGHT,14.0,1012.3715,40.0,51.54,11.86,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-02 17:00:00,PARTLY_CLOUDY_NIGHT,12.8,1012.7933,43.0,33.95,9.43,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-02 18:00:00,PARTLY_CLOUDY_NIGHT,12.6,1013.4344,44.0,10.26,7.53,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-02 19:00:00,CLEAR_NIGHT,12.2,1013.7246,45.0,355.44,7.17,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-02 20:00:00,CLEAR_NIGHT,12.1,1013.9396,45.0,353.23,7.44,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-02 21:00:00,CLEAR_NIGHT,12.0,1014.2659,43.0,354.88,8.75,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-02 22:00:00,CLEAR_DAY,11.0,1014.8748,37.0,356.16,12.12,shunyi_aq,116.7,40.1,suburban
beijing_grid_368,2018-05-02 23:00:00,CLEAR_DAY,14.0,1015.52,29.0,356.99,15.93,shunyi_aq,116.7,40.1,suburban
beijing_grid_385,2018-05-01 00:00:00,CLOUDY,19.0,1012.5353,44.0,16.46,16.44,yongledian_aq,116.8,39.7,other
beijing_grid_385,2018-05-01 01:00:00,CLOUDY,21.0,1012.8957,40.0,24.57,17.8,yongledian_aq,116.8,39.7,other
beijing_grid_385,2018-05-01 02:00:00,CLOUDY,23.0,1013.0645,36.0,31.66,18.52,yongledian_aq,116.8,39.7,other
beijing_grid_385,2018-05-01 03:00:00,CLOUDY,23.0,1013.0077,32.0,34.96,18.73,yongledian_aq,116.8,39.7,other
beijing_grid_385,2018-05-01 04:00:00,HAZE,22.0,1012.0210000000001,25.0,36.56,17.99,yongledian_aq,116.8,39.7,other
beijing_grid_385,2018-05-01 05:00:00,HAZE,20.0,1011.6371,25.0,40.26,16.5,yongledian_aq,116.8,39.7,other
beijing_grid_385,2018-05-01 06:00:00,PARTLY_CLOUDY_DAY,23.0,1011.4427,26.0,43.11,14.47,yongledian_aq,116.8,39.7,other
beijing_grid_385,2018-05-01 07:00:00,PARTLY_CLOUDY_DAY,23.0,1011.5588,30.0,45.1,12.07,yongledian_aq,116.8,39.7,other
beijing_grid_385,2018-05-01 08:00:00,RAIN,22.0,1011.8865,34.0,49.35,9.87,yongledian_aq,116.8,39.7,other
beijing_grid_385,2018-05-01 09:00:00,RAIN,17.0,1012.1623,38.0,72.38,8.36,yongledian_aq,116.8,39.7,other
beijing_grid_385,2018-05-01 10:00:00,RAIN,15.0,1013.9252,54.0,100.42,10.12,yongledian_aq,116.8,39.7,other
beijing_grid_385,2018-05-01 11:00:00,RAIN,14.0,1014.4118,61.0,115.01,10.85,yongledian_aq,116.8,39.7,other
beijing_grid_385,2018-05-01 12:00:00,CLOUDY,14.0,1014.8018,66.0,123.4,9.96,yongledian_aq,116.8,39.7,other
beijing_grid_385,2018-05-01 13:00:00,CLOUDY,14.0,1015.1288,66.0,128.09,6.24,yongledian_aq,116.8,39.7,other
beijing_grid_385,2018-05-01 14:00:00,RAIN,13.0,1015.3784,63.0,139.4,0.97,yongledian_aq,116.8,39.7,other
beijing_grid_385,2018-05-01 15:00:00,CLOUDY,14.0,1015.5242,62.0,307.1,3.93,yongledian_aq,116.8,39.7,other
beijing_grid_385,2018-05-01 16:00:00,CLOUDY,13.0,1015.2489,72.0,296.45,4.67,yongledian_aq,116.8,39.7,other
beijing_grid_385,2018-05-01 17:00:00,PARTLY_CLOUDY_NIGHT,12.0,1015.3009,74.0,305.07,7.11,yongledian_aq,116.8,39.7,other
